Image.Name,Hour,Minute,Sec,Summary.Statistic,Area,Average.intensity,Total.intensity,Image,Overlay,Treatment,NormAvgAVG,NormAvgTOT,Dissociation,SLIDE,Time,Label
Blue,25:00:00,27:00:00,291,Average,0.083801061,9618.408203,107033.8203,L_22.tif,GRB_B,L7,1.172149607,1.150684042,VC2821,VC2821_S4,18H,L_2
Blue,29:00:00,26:00:00,17,Average,0.05988146,7687.970215,66600.85156,L_24.tif,GRB_B,L7,0.936896322,0.716003006,VC2821,VC2821_S6,18H,L_2
Blue,31:00:00,12:00,268,Average,0.045460243,6967.599609,45316.10547,L_25.tif,GRB_B,L7,0.849108186,0.487177971,VC2821,VC2821_S6,18H,L_2
Blue,34:00:00,34:00:00,240,Average,0.068294555,6857.787109,65814.27344,L_3.tif,GRB_B,L7,0.83572586,0.707546773,VC2821,VC2821_S5,18H,L_2
Blue,36:00:00,25:00:00,151,Average,0.074816927,5243.027832,56229.30859,mk_11.tif,GRB_B,MK4256,0.638942836,0.60450209,VC2821,VC2821_S7,18H,MK_1
Blue,39:00:00,12:00,492,Average,0.090729475,9814.90918,136166.5156,mk_12.tif,GRB_B,MK4256,1.196096245,1.463879698,VC2821,VC2821_S7,18H,MK_1
Blue,41:00:00,34:00:00,923,Average,0.085285716,7669.84668,94701.29688,mk_13.tif,GRB_B,MK4256,0.934687693,1.018101295,VC2821,VC2821_S8,18H,MK_1
Blue,43:00:00,37:00:00,747,Average,0.079268917,8206.053711,97728.78906,mk_14.tif,GRB_B,MK4256,1.00003269,1.050648829,VC2821,VC2821_S8,18H,MK_1
Blue,47:00:00,8:00,655,Average,0.068954408,8867.455078,95668.17969,mk_9.tif,GRB_B,MK4256,1.080634525,1.028495922,VC2821,VC2821_S7,18H,MK_1
Red,1:03,4:05,97,Average,0.088914894,15468.58691,199994.5,Copy of Image 12_Maximum intensity projection.tif,GRB_R,CTL,0.929169763,0.803817959,VC2786,VC2786_6H_S1,6H,CTL
Red,7:01,1:05,88,Average,0.102221884,13395.20703,202954.5781,Copy of Image 13_Maximum intensity projection.tif,GRB_R,CTL,0.80462562,0.815715106,VC2786,VC2786_6H_S1,6H,CTL
Red,1:01,5:02,40,Average,0.09072949,16255.63867,207756,Copy of Image 26_Maximum intensity projection.tif,GRB_R,CTL,0.976446524,0.835012982,VC2786,VC2786_6H_S2,6H,CTL
Red,4:05,2:08,10,Average,0.095326446,19322.61523,285499.4688,Copy of Image 28_Maximum intensity projection.tif,GRB_R,CTL,1.160674204,1.147479557,VC2786,VC2786_6H_S2,6H,CTL
Red,9:05,3:04,39,Average,0.13479808,19292.29492,365053.4375,Copy of Image 30_Maximum intensity projection.tif,GRB_R,CTL,1.158852919,1.467222894,VC2786,VC2786_6H_S2,6H,CTL
Red,2:04,8:00,13,Average,0.08215142,15498.11523,195644.4063,Copy of Image 31_Maximum intensity projection.tif,GRB_R,CTL,0.930943475,0.786334061,VC2786,VC2786_6H_S2,6H,CTL
Red,6:04,5:04,69,Average,0.082110174,17962.87695,201206.3125,Copy of Image 32_Maximum intensity projection.tif,GRB_R,CTL,1.078997209,0.808688476,VC2786,VC2786_6H_S2,6H,CTL
Red,8:05,0:01,25,Average,0.09097144,16249.30273,220572.8594,Copy of Image 7_Maximum intensity projection.tif,GRB_R,CTL,0.976065936,0.886526508,VC2786,VC2786_6H_S1,6H,CTL
Red,5:01,8:06,84,Average,0.120867446,16661.7832,313244.25,Copy of Image 9_Maximum intensity projection.tif,GRB_R,CTL,1.000842884,1.258991391,VC2786,VC2786_6H_S1,6H,CTL
Red,8:00,8:07,44,Average,0.13246505,16371.08984,296131.3125,Copy of Image29_Maximum intensity projection.tif,GRB_R,CTL,0.983381465,1.190211067,VC2786,VC2786_6H_S2,6H,CTL
Red,4:04,8:00,71,Average,0.097168364,17517.15039,235688.5781,Copy of Image 15_Maximum intensity projection.tif,GRB_R,MK4256,1.052223229,0.947279609,VC2786,VC2786_6H_S3,6H,MK_1
Red,4:02,5:01,20,Average,0.066606112,13652.59082,122735.2344,Copy of Image 17_Maximum intensity projection.tif,GRB_R,MK4256,0.820086194,0.493297494,VC2786,VC2786_6H_S3,6H,MK_1
Red,6:04,7:03,91,Average,0.099358886,18824.44141,264470.5,Copy of Image 19_Maximum intensity projection.tif,GRB_R,MK4256,1.130749813,1.062959919,VC2786,VC2786_6H_S3,6H,MK_1
Red,9:02,2:04,2,Average,0.126585782,18651.79883,347627.5938,Copy of Image 21_Maximum intensity projection.tif,GRB_R,MK4256,1.120379489,1.397184937,VC2786,VC2786_6H_S3,6H,MK_1
Red,1:00,3:01,8,Average,0.075305469,20108.93555,220123.75,Copy of Image 24_Maximum intensity projection.tif,GRB_R,MK4256,1.20790703,0.884721447,VC2786,VC2786_6H_S3,6H,MK_1
Red,3:02,3:00,39,Average,0.086110525,14479.05859,180080.0469,Copy of Image 34_Maximum intensity projection.tif,GRB_R,MK4256,0.869730604,0.723777783,VC2786,VC2786_6H_S4,6H,MK_1
Red,4:05,5:00,74,Average,0.127827764,19727.41602,363775.875,Copy of Image 3_Maximum intensity projection.tif,GRB_R,MK4256,1.184989849,1.462088114,VC2786,VC2786_6H_S5,6H,MK_1
Red,6:02,3:08,95,Average,0.100709729,17071.16797,265465.9063,Copy of Image 4_DISTALMaximum intensity projection.tif,GRB_R,MK4256,1.02543388,1.066960656,VC2786,VC2786_6H_S5,6H,MK_1
Red,7:05,9:01,85,Average,0.093931697,18110.7207,243160.5,Copy of Image 6_Maximum intensity projection.tif,GRB_R,MK4256,1.087877914,0.97731076,VC2786,VC2786_6H_S5,6H,MK_1
Red,9:04,1:08,76,Average,0.107060805,20345.73438,350732.5,Copy of Image33_Maximum intensity projection.tif,GRB_R,MK4256,1.222131103,1.409664177,VC2786,VC2786_6H_S4,6H,MK_1
Blue,1:03,4:06,47,Average,0.088914894,12112.5,152362.5,Copy of Image 12_Maximum intensity projection.tif,GRB_B,CTL,0.868399208,0.730502649,VC2786,VC2786_6H_S1,6H,CTL
Blue,7:01,1:06,48,Average,0.102221884,11066.5459,166566.6719,Copy of Image 13_Maximum intensity projection.tif,GRB_B,CTL,0.793410089,0.798604611,VC2786,VC2786_6H_S1,6H,CTL
Blue,1:01,5:02,90,Average,0.09072949,20322.01367,256223,Copy of Image 26_Maximum intensity projection.tif,GRB_B,CTL,1.456975899,1.228462254,VC2786,VC2786_6H_S2,6H,CTL
Blue,4:05,2:08,60,Average,0.095326446,12086.11426,152969.3281,Copy of Image 28_Maximum intensity projection.tif,GRB_B,CTL,0.866507497,0.733412088,VC2786,VC2786_6H_S2,6H,CTL
Blue,9:05,3:04,89,Average,0.13479808,12054.25879,246056.8594,Copy of Image 30_Maximum intensity projection.tif,GRB_B,CTL,0.864223636,1.17972065,VC2786,VC2786_6H_S2,6H,CTL
Blue,2:04,8:00,63,Average,0.08215142,16841.14258,220634.5469,Copy of Image 31_Maximum intensity projection.tif,GRB_B,CTL,1.207416709,1.057833265,VC2786,VC2786_6H_S2,6H,CTL
Blue,6:04,5:05,19,Average,0.082110174,15838.96484,199416.5625,Copy of Image 32_Maximum intensity projection.tif,GRB_B,CTL,1.135566112,0.95610355,VC2786,VC2786_6H_S2,6H,CTL
Blue,8:05,0:01,85,Average,0.09097144,12586.94434,200159.5313,Copy of Image 7_Maximum intensity projection.tif,GRB_B,CTL,0.902414241,0.959665717,VC2786,VC2786_6H_S1,6H,CTL
Blue,5:01,8:07,34,Average,0.120867446,13417.59277,245855.3906,Copy of Image 9_Maximum intensity projection.tif,GRB_B,CTL,0.961967136,1.178754707,VC2786,VC2786_6H_S1,6H,CTL
Blue,8:00,8:07,94,Average,0.13246505,13154.7041,245477,Copy of Image29_Maximum intensity projection.tif,GRB_B,CTL,0.943119474,1.176940511,VC2786,VC2786_6H_S2,6H,CTL
Blue,4:04,8:01,11,Average,0.097168364,13622.51074,182665.9063,Copy of Image 15_Maximum intensity projection.tif,GRB_B,MK4256,0.97665862,0.875792458,VC2786,VC2786_6H_S3,6H,MK_1
Blue,4:02,5:01,70,Average,0.066606112,12746.93359,119044.7031,Copy of Image 17_Maximum intensity projection.tif,GRB_B,MK4256,0.913884585,0.570760331,VC2786,VC2786_6H_S3,6H,MK_1
Blue,6:04,7:04,41,Average,0.099358886,13677.17188,205614.6719,Copy of Image 19_Maximum intensity projection.tif,GRB_B,MK4256,0.980577522,0.985820411,VC2786,VC2786_6H_S3,6H,MK_1
Blue,9:02,2:04,52,Average,0.126585782,15750.24512,311013.4063,Copy of Image 21_Maximum intensity projection.tif,GRB_B,MK4256,1.129205399,1.491155088,VC2786,VC2786_6H_S3,6H,MK_1
Blue,1:00,3:01,68,Average,0.075305469,13737.96191,143233.75,Copy of Image 24_Maximum intensity projection.tif,GRB_B,MK4256,0.98493583,0.686734818,VC2786,VC2786_6H_S3,6H,MK_1
Blue,3:02,3:00,89,Average,0.086110525,14052.47266,190092.7344,Copy of Image 34_Maximum intensity projection.tif,GRB_B,MK4256,1.00748451,0.911400416,VC2786,VC2786_6H_S4,6H,MK_1
Blue,4:05,5:01,24,Average,0.127827764,20278.13281,377254.8125,Copy of Image 3_Maximum intensity projection.tif,GRB_B,MK4256,1.453829885,1.808749789,VC2786,VC2786_6H_S5,6H,MK_1
Blue,6:02,3:09,45,Average,0.100709729,14641.37402,228217.25,Copy of Image 4_DISTALMaximum intensity projection.tif,GRB_B,MK4256,1.049705478,1.094188567,VC2786,VC2786_6H_S5,6H,MK_1
Blue,7:05,9:02,35,Average,0.093931697,14878.54688,200149.2344,Copy of Image 6_Maximum intensity projection.tif,GRB_B,MK4256,1.06670946,0.959616348,VC2786,VC2786_6H_S5,6H,MK_1
Blue,9:04,1:09,26,Average,0.107060805,14323.41699,262553.625,Copy of Image33_Maximum intensity projection.tif,GRB_B,MK4256,1.026909719,1.258814462,VC2786,VC2786_6H_S4,6H,MK_1
Red,5:01,7:09,13,Average,0.048898406,18230.86133,129141.5234,ctl_27.tif,GRB_R,CTL,1.187484836,1.287785256,VC2796,VC2798_6H_S1,6H,CTL
Red,7:00,2:03,12,Average,0.038227357,12871.06152,68776.13281,ctl_28.tif,GRB_R,CTL,0.838369076,0.685828132,VC2796,VC2798_6H_S1,6H,CTL
Red,8:04,9:08,33,Average,0.047542244,14955.57813,102927.9766,ctl_29.tif,GRB_R,CTL,0.974146088,1.026386612,VC2796,VC2798_6H_S1,6H,CTL
Red,0:03,8:06,50,Average,0.039402518,17017.25977,98371.61719,L_30.tif,GRB_R,L7,1.108435721,0.98095109,VC2796,VC2798_6H_S2,6H,L_2
Red,2:00,2:02,21,Average,0.049356837,14032.9248,102978.25,L_31.tif,GRB_R,L7,0.914048168,1.026887933,VC2796,VC2798_6H_S2,6H,L_2
Red,3:02,0:06,11,Average,0.037743464,11275.94727,58710,L_32.tif,GRB_R,L7,0.734469763,0.585449748,VC2796,VC2798_6H_S2,6H,L_2
Blue,5:01,8:00,81,Average,0.048898406,12430.19629,96935.3125,ctl_27.tif,GRB_B,CTL,0.809652892,0.966628416,VC2796,VC2798_6H_S1,6H,CTL
Blue,7:00,2:05,21,Average,0.038227357,6042.618164,35859.66797,ctl_28.tif,GRB_B,CTL,0.393591795,0.357588717,VC2796,VC2798_6H_S1,6H,CTL
Blue,8:05,0:00,11,Average,0.047542244,11227.15625,81017.77344,ctl_29.tif,GRB_B,CTL,0.731291712,0.807900444,VC2796,VC2798_6H_S1,6H,CTL
Blue,0:03,8:08,34,Average,0.039402518,8793.320313,52928.38281,L_30.tif,GRB_B,L7,0.572761448,0.527796089,VC2796,VC2798_6H_S2,6H,L_2
Blue,2:00,2:04,20,Average,0.049356837,13119.98926,101515.1484,L_31.tif,GRB_B,L7,0.854583226,1.012298043,VC2796,VC2798_6H_S2,6H,L_2
Blue,3:02,0:08,11,Average,0.037743464,9715.607422,51627.13281,L_32.tif,GRB_B,L7,0.632835513,0.514820165,VC2796,VC2798_6H_S2,6H,L_2
Red,0:03,1:07,66,Average,0.052320663,13041.23535,102671.125,ctl_7.tif,GRB_R,CTL,1.01185123,0.896164148,VC2832,VC2832_6H_S1,6H,CTL
Red,3:04,9:01,76,Average,0.060486317,13495.7207,124082.4453,ctl_8.tif,GRB_R,CTL,1.047114113,1.083052698,VC2832,VC2832_6H_S2,6H,CTL
Red,5:01,7:03,2,Average,0.063217968,12128.5166,116948.3906,ctl_9.tif,GRB_R,CTL,0.941034657,1.020783154,VC2832,VC2832_6H_S2,6H,CTL
Red,8:04,7:03,65,Average,0.057639904,11915.67383,99670.53125,m_11.tif,GRB_R,MK4256,0.924520484,0.869973488,VC2832,VC2832_6H_S3,6H,MK_1
Red,0:03,0:05,27,Average,0.038832214,11131.13477,77372.14844,m_12.tif,GRB_R,MK4256,0.863649195,0.67534222,VC2832,VC2832_6H_S4,6H,MK_1
Red,1:05,9:02,23,Average,0.044421148,11760.66895,73712.88281,m_13.tif,GRB_R,MK4256,0.912493872,0.643402347,VC2832,VC2832_6H_S4,6H,MK_1
Red,3:02,5:06,23,Average,0.040690795,11242.61426,67303.9375,L_4.tif,GRB_R,L7,0.872298732,0.587461916,VC2832,VC2832_6H_S5,6H,L_2
Red,5:01,6:03,79,Average,0.060046423,13546.8584,119716.2266,L_5.tif,GRB_R,L7,1.051081816,1.04494219,VC2832,VC2832_6H_S5,6H,L_2
Red,1:04,6:07,84,Average,0.049488809,11621.52832,87224.36719,m_10_redoreg.tif,GRB_R,MK4256,0.901698145,0.761337238,VC2832,VC2832_6H_S3,6H,MK_1
Red,3:02,7:05,24,Average,0.050030831,12135.40625,88380.17969,L_6_redoreg.tif,GRB_R,L7,0.941569216,0.771425739,VC2832,VC2832_6H_S5,6H,L_2
Blue,0:03,2:01,46,Average,0.052320663,8444.09668,64148.66797,ctl_7.tif,GRB_B,CTL,0.891978854,0.732969118,VC2832,VC2832_6H_S1,6H,CTL
Blue,3:04,9:03,16,Average,0.060486317,10843.79883,107851.5547,ctl_8.tif,GRB_B,CTL,1.145467611,1.232322688,VC2832,VC2832_6H_S2,6H,CTL
Blue,5:01,7:06,32,Average,0.063217968,9112.206055,90556.54688,ctl_9.tif,GRB_B,CTL,0.962553535,1.034708193,VC2832,VC2832_6H_S2,6H,CTL
Blue,8:04,7:07,5,Average,0.057639904,9171.839844,78552.35156,m_11.tif,GRB_B,MK4256,0.968852857,0.897547053,VC2832,VC2832_6H_S3,6H,MK_1
Blue,0:03,0:08,97,Average,0.038832214,6544.038574,37455.89844,m_12.tif,GRB_B,MK4256,0.691269208,0.427974855,VC2832,VC2832_6H_S4,6H,MK_1
Blue,1:05,9:03,73,Average,0.044421148,8945.024414,53288.28125,m_13.tif,GRB_B,MK4256,0.944893566,0.60887725,VC2832,VC2832_6H_S4,6H,MK_1
Blue,3:02,5:09,93,Average,0.040690795,10618.1377,64634.72656,L_4.tif,GRB_B,L7,1.121630253,0.738522873,VC2832,VC2832_6H_S5,6H,L_2
Blue,5:01,6:05,29,Average,0.060046423,9909.245117,81722.17969,L_5.tif,GRB_B,L7,1.046747501,0.933765827,VC2832,VC2832_6H_S5,6H,L_2
Blue,1:04,6:09,14,Average,0.049488809,13204.88379,98067.90625,m_10_redoreg.tif,GRB_B,MK4256,1.394877102,1.120533739,VC2832,VC2832_6H_S3,6H,MK_1
Blue,3:02,7:06,64,Average,0.050030831,8845.379883,72817.39063,L_6_redoreg.tif,GRB_B,L7,0.934367773,0.832018814,VC2832,VC2832_6H_S5,6H,L_2
Red,0:00,44:00:00,153,Average,0.046849404,18375.92188,126797.3672,ctl_1.tif,GRB_R,CTL,0.891775297,0.819905915,VC2835,VC2835_S1,6H,CTL
Red,4:00,8:00,190,Average,0.053227965,25729.38086,194935.5,ctl_24.tif,GRB_R,CTL,1.248635383,1.260505427,VC2835,VC2835_S3,6H,CTL
Red,5:00,39:00:00,107,Average,0.047697783,27356.76172,168078.8594,ctl_25.tif,GRB_R,CTL,1.327611451,1.086843158,VC2835,VC2835_S3,6H,CTL
Red,7:00,20:00,497,Average,0.061454106,22800.57617,209961.8594,ctl_2.tif,GRB_R,CTL,1.106501797,1.357669912,VC2835,VC2835_S1,6H,CTL
Red,9:00,31:00:00,861,Average,0.050002024,16435.79297,129761.7813,ctl_4.tif,GRB_R,CTL,0.797621706,0.839074614,VC2835,VC2835_S1,6H,CTL
Red,11:00,24:00:00,373,Average,0.044638906,19250.46094,116167.75,ctl_5.tif,GRB_R,CTL,0.934216288,0.751171948,VC2835,VC2835_S2,6H,CTL
Red,14:00,9:00,442,Average,0.045364741,14862.94043,96788.08594,ctl_6.tif,GRB_R,CTL,0.721291873,0.625857823,VC2835,VC2835_S2,6H,CTL
Red,16:00,19:00,510,Average,0.064335458,20036.16602,194698.2344,ctl_7.tif,GRB_R,CTL,0.972346205,1.258971203,VC2835,VC2835_S2,6H,CTL
Red,22:00,56:00:00,39,Average,0.063873559,20191.79102,191126.0625,L_12.tif,GRB_R,L7,0.979898617,1.235872578,VC2835,VC2835_S4,6H,L_2
Red,24:00:00,28:00:00,507,Average,0.051614996,23341.69141,175238,L_13.tif,GRB_R,L7,1.132761879,1.133136088,VC2835,VC2835_S5,6H,L_2
Red,34:00:00,8:00,434,Average,0.058066867,19366.22461,163193.5,L_16.tif,GRB_R,L7,0.939834247,1.055253109,VC2835,VC2835_S5,6H,L_2
Red,41:00:00,48:00:00,243,Average,0.05168831,21654.62695,161846.8438,L_9.tif,GRB_R,L7,1.050889392,1.046545267,VC2835,VC2835_S4,6H,L_2
Red,48:00:00,24:00:00,809,Average,0.066179149,22267.14063,206962.6406,M_18.tif,GRB_R,MK4256,1.080614408,1.338276156,VC2835,VC2835_S5,6H,MK_1
Red,50:00:00,45:00:00,497,Average,0.059276596,22490.125,205827.1719,M_19.tif,GRB_R,MK4256,1.09143574,1.33093391,VC2835,VC2835_S5,6H,MK_1
Red,1:00,57:00:00,184,Average,0.060788754,19752.31836,171665.375,M_23.tif,GRB_R,MK4256,0.958571205,1.110034533,VC2835,VC2835_S6,6H,MK_1
Blue,0:00,44:00:00,582,Average,0.046849404,10375.64355,62958.36328,ctl_1.tif,GRB_B,CTL,1.126462083,0.940855677,VC2835,VC2835_S1,6H,CTL
Blue,4:00,8:00,530,Average,0.053227965,7640.961426,61994.25,ctl_24.tif,GRB_B,CTL,0.829563322,0.926447878,VC2835,VC2835_S3,6H,CTL
Blue,5:00,39:00:00,517,Average,0.047697783,8541.682617,47145.57031,ctl_25.tif,GRB_B,CTL,0.927352752,0.704547818,VC2835,VC2835_S3,6H,CTL
Blue,7:00,20:00,867,Average,0.061454106,7043.82373,70570.13281,ctl_2.tif,GRB_B,CTL,0.764733321,1.054606674,VC2835,VC2835_S1,6H,CTL
Blue,9:00,32:00:00,121,Average,0.050002024,11443.00195,79788.44531,ctl_4.tif,GRB_B,CTL,1.242342969,1.192365999,VC2835,VC2835_S1,6H,CTL
Blue,11:00,24:00:00,723,Average,0.044638906,9564.494141,61808.5,ctl_5.tif,GRB_B,CTL,1.038397276,0.923672013,VC2835,VC2835_S2,6H,CTL
Blue,14:00,9:00,792,Average,0.045364741,9601.871094,66712.33594,ctl_6.tif,GRB_B,CTL,1.042455214,0.996955396,VC2835,VC2835_S2,6H,CTL
Blue,16:00,19:00,870,Average,0.064335458,9475.110352,84350.95313,ctl_7.tif,GRB_B,CTL,1.028693063,1.260548544,VC2835,VC2835_S2,6H,CTL
Blue,22:00,56:00:00,389,Average,0.063873559,8955.639648,77713.60156,L_12.tif,GRB_B,L7,0.972295207,1.16135934,VC2835,VC2835_S4,6H,L_2
Blue,24:00:00,28:00:00,797,Average,0.051614996,9334.035156,68053.44531,L_13.tif,GRB_B,L7,1.013376822,1.01699706,VC2835,VC2835_S5,6H,L_2
Blue,34:00:00,8:00,824,Average,0.058066867,9951.84375,86941.375,L_16.tif,GRB_B,L7,1.080451019,1.299260051,VC2835,VC2835_S5,6H,L_2
Blue,41:00:00,48:00:00,623,Average,0.05168831,10675.99121,87343.0625,L_9.tif,GRB_B,L7,1.159070205,1.305262906,VC2835,VC2835_S4,6H,L_2
Blue,48:00:00,24:00:00,969,Average,0.066179149,10753.83887,112934.3516,M_18.tif,GRB_B,MK4256,1.167521964,1.687701527,VC2835,VC2835_S5,6H,MK_1
Blue,50:00:00,45:00:00,807,Average,0.059276596,10072.62793,84346.5,M_19.tif,GRB_B,MK4256,1.093564306,1.260481996,VC2835,VC2835_S5,6H,MK_1
Blue,1:00,57:00:00,324,Average,0.060788754,7115.818359,59014.375,M_23.tif,GRB_B,MK4256,0.772549629,0.881916347,VC2835,VC2835_S6,6H,MK_1
